beta,energy,magnet
0.52857,-1.82812,0.93750
0.52857,-1.73438,-0.90625
0.52857,-1.51562,0.78125
0.52857,-1.48438,-0.78125
0.52857,-1.48438,-0.78125
0.52857,-1.76562,0.90625
0.52857,-1.54688,-0.81250
0.52857,-1.76562,0.93750
0.52857,-1.73438,0.87500
0.52857,-1.70312,0.87500
0.52857,-1.64062,-0.84375
0.52857,-1.67188,-0.87500
0.52857,-1.48438,-0.78125
0.53878,-1.70312,-0.87500
0.53878,-1.45312,-0.75000
0.53878,-1.51562,0.78125
0.53878,-1.67188,0.87500
0.53878,-1.60938,-0.81250
0.53878,-1.67188,0.81250
0.53878,-1.89062,-0.96875
0.53878,-1.76562,-0.90625
0.53878,-1.73438,-0.90625
0.53878,-1.79688,0.90625
0.53878,-1.73438,0.90625
0.53878,-1.60938,-0.84375
0.53878,-1.54688,0.84375
0.53878,-1.73438,-0.90625
0.53878,-1.57812,0.81250
0.53878,-1.70312,-0.87500
0.53878,-1.48438,0.78125
0.53878,-1.54688,0.81250
0.53878,-1.42188,-0.75000
0.54898,-1.76562,-0.90625
0.53878,-1.23438,0.59375
0.54898,-1.70312,-0.87500
0.54898,-1.51562,-0.81250
0.54898,-1.57812,0.81250
0.54898,-1.42188,-0.75000
0.54898,-1.85938,-0.93750
0.54898,-1.73438,-0.87500
0.54898,-1.70312,-0.87500
0.54898,-1.26562,0.62500
0.54898,-1.67188,0.84375
0.54898,-1.82812,0.93750
0.54898,-1.85938,-0.93750
0.54898,-1.48438,-0.78125
0.54898,-1.79688,-0.90625
0.54898,-1.82812,0.93750
0.54898,-1.57812,0.81250
0.54898,-1.23438,0.59375
0.54898,-1.70312,-0.87500
0.54898,-1.48438,-0.81250
0.55918,-1.54688,0.78125
0.54898,-1.89062,0.96875
0.55918,-1.54688,0.78125
0.55918,-1.60938,-0.84375
0.55918,-1.51562,-0.75000
0.55918,-1.54688,0.81250
0.55918,-1.70312,-0.87500
0.55918,-1.64062,-0.84375
0.55918,-1.73438,-0.87500
0.55918,-1.95312,-1.00000
0.55918,-1.76562,0.90625
0.55918,-1.48438,-0.75000
0.55918,-1.64062,-0.87500
0.55918,-1.73438,-0.87500
0.55918,-1.73438,-0.90625
0.55918,-1.67188,0.87500
0.55918,-1.67188,-0.84375
0.55918,-1.70312,-0.90625
0.55918,-1.82812,-0.93750
0.55918,-1.76562,0.93750
0.55918,-1.79688,0.90625
0.56939,-1.89062,-0.96875
0.56939,-1.48438,-0.75000
0.56939,-1.54688,-0.78125
0.56939,-1.82812,0.93750
0.56939,-1.54688,-0.81250
0.56939,-1.60938,-0.84375
0.56939,-1.64062,-0.84375
0.56939,-1.42188,0.78125
0.56939,-1.82812,0.93750
0.56939,-1.64062,-0.84375
0.56939,-1.79688,-0.93750
0.56939,-1.67188,-0.87500
0.56939,-1.51562,-0.84375
0.56939,-1.82812,-0.93750
0.56939,-1.79688,-0.90625
0.56939,-1.48438,-0.78125
0.56939,-1.89062,0.96875
0.56939,-1.82812,0.93750
0.56939,-1.73438,-0.90625
0.56939,-1.60938,-0.81250
0.57959,-1.76562,-0.90625
0.57959,-1.42188,-0.75000
0.57959,-1.76562,0.90625
0.57959,-1.79688,-0.93750
0.57959,-1.64062,-0.84375
0.57959,-1.67188,0.87500
0.57959,-1.60938,0.81250
0.57959,-1.51562,0.75000
0.57959,-1.73438,-0.84375
0.57959,-1.73438,-0.87500
0.57959,-1.89062,0.96875
0.57959,-1.45312,0.71875
0.57959,-1.67188,-0.84375
0.57959,-1.73438,0.90625
0.57959,-1.82812,0.93750
0.57959,-1.67188,-0.87500
0.57959,-1.76562,0.90625
0.57959,-1.45312,0.78125
0.57959,-1.85938,-0.96875
0.58980,-1.67188,0.87500
0.57959,-1.67188,-0.87500
0.58980,-1.57812,-0.81250
0.58980,-1.76562,-0.90625
0.58980,-1.60938,-0.81250
0.58980,-1.76562,0.90625
0.58980,-1.67188,0.87500
0.58980,-1.70312,-0.87500
0.58980,-1.89062,0.96875
0.58980,-1.73438,-0.90625
0.58980,-1.89062,0.96875
0.58980,-1.70312,-0.87500
0.58980,-1.82812,0.93750
0.58980,-1.42188,0.75000
0.58980,-1.85938,-0.96875
0.58980,-1.79688,0.90625
0.58980,-1.89062,0.96875
0.58980,-1.76562,-0.90625
0.58980,-1.54688,0.84375
0.60000,-1.82812,-0.93750
0.58980,-1.82812,-0.93750
0.58980,-1.89062,0.96875
0.60000,-1.79688,-0.90625
0.60000,-1.89062,-0.96875
0.60000,-1.73438,0.87500
0.60000,-1.85938,0.93750
0.60000,-1.89062,0.96875
0.60000,-1.95312,1.00000
0.60000,-1.89062,0.96875
0.60000,-1.60938,0.87500
0.60000,-1.89062,0.96875
0.60000,-1.82812,-0.93750
0.60000,-1.67188,-0.84375
0.60000,-1.76562,0.90625
0.60000,-1.73438,0.90625
0.60000,-1.95312,1.00000
0.60000,-1.70312,-0.87500
0.60000,-1.60938,-0.84375
0.60000,-1.89062,0.96875
0.60000,-1.73438,0.90625
0.60000,-1.48438,0.81250
